,0,1,2,3,4
distúrbiodescamação,distúrbio,descamação,6.0,2,2
distúrbiopele,distúrbio,pele,8.0,2,2
distúrbioflanco,distúrbio,flanco,9.0,2,2
distúrbiobarbela,distúrbio,barbela,10.0,2,2
distúrbiocauda,distúrbio,cauda,11.0,2,2
distúrbioorelha,distúrbio,orelha,12.0,2,2
metabólicodiarreia,metabólico,diarreia,1.0,2,2
metabólicoexcitabilidade,metabólico,excitabilidade,2.0,2,2
metabólicoprurir,metabólico,prurir,3.0,2,2
metabólicoedema,metabólico,edema,4.0,2,2
metabólicodescamação,metabólico,descamação,5.0,2,2
metabólicopele,metabólico,pele,7.0,2,2
metabólicoflanco,metabólico,flanco,8.0,2,2
metabólicobarbela,metabólico,barbela,9.0,2,2
metabólicocauda,metabólico,cauda,10.0,2,2
metabólicoorelha,metabólico,orelha,11.0,2,2
diarreiaexcitabilidade,diarreia,excitabilidade,1.0,2,2
diarreiaprurir,diarreia,prurir,2.0,2,2
diarreiaedema,diarreia,edema,3.0,2,2
diarreiadescamação,diarreia,descamação,4.0,2,2
diarreiapele,diarreia,pele,6.0,2,2
diarreiaflanco,diarreia,flanco,7.0,2,2
diarreiabarbela,diarreia,barbela,8.0,2,2
diarreiacauda,diarreia,cauda,9.0,2,2
diarreiaorelha,diarreia,orelha,10.0,2,2
excitabilidadeprurir,excitabilidade,prurir,1.0,2,2
excitabilidadeedema,excitabilidade,edema,2.0,2,2
excitabilidadedescamação,excitabilidade,descamação,3.0,2,2
excitabilidadepele,excitabilidade,pele,5.0,2,2
excitabilidadeflanco,excitabilidade,flanco,6.0,2,2
excitabilidadebarbela,excitabilidade,barbela,7.0,2,2
excitabilidadecauda,excitabilidade,cauda,8.0,2,2
excitabilidadeorelha,excitabilidade,orelha,9.0,2,2
pruriredema,prurir,edema,1.0,2,2
prurirdescamação,prurir,descamação,2.0,2,2
prurirpele,prurir,pele,4.0,2,2
prurirflanco,prurir,flanco,5.0,2,2
prurirbarbela,prurir,barbela,6.0,2,2
prurircauda,prurir,cauda,7.0,2,2
prurirorelha,prurir,orelha,8.0,2,2
edemadescamação,edema,descamação,1.0,2,2
edemapele,edema,pele,3.0,2,2
edemaflanco,edema,flanco,4.0,2,2
edemabarbela,edema,barbela,2.0,4,4
edemacauda,edema,cauda,6.0,2,2
edemaorelha,edema,orelha,7.0,2,2
descamaçãopele,descamação,pele,2.0,2,2
descamaçãoflanco,descamação,flanco,3.0,2,2
descamaçãobarbela,descamação,barbela,4.0,2,2
descamaçãocauda,descamação,cauda,5.0,2,2
descamaçãoorelha,descamação,orelha,6.0,2,2
peleflanco,pele,flanco,1.0,2,2
pelebarbela,pele,barbela,2.0,2,2
pelecauda,pele,cauda,3.0,2,2
peleorelha,pele,orelha,4.0,2,2
flancobarbela,flanco,barbela,1.0,2,2
flancocauda,flanco,cauda,2.0,2,2
flancoorelha,flanco,orelha,3.0,2,2
barbelacauda,barbela,cauda,1.0,2,2
barbelaorelha,barbela,orelha,2.0,2,2
caudaorelha,cauda,orelha,1.0,2,2
pastejoantitóxico,pastejo,antitóxico,6.0,2,2
pastejoantialérgico,pastejo,antialérgico,7.0,2,2
pastejoantisséptico,pastejo,antisséptico,8.0,2,2
pastejosintoma,pastejo,sintoma,9.0,2,2
pastejosombrear,pastejo,sombrear,10.0,2,2
pastagemantitóxico,pastagem,antitóxico,5.0,2,2
pastagemantialérgico,pastagem,antialérgico,6.0,2,2
pastagemantisséptico,pastagem,antisséptico,7.0,2,2
pastagemsintoma,pastagem,sintoma,47.75,4,4
pastagemsombrear,pastagem,sombrear,9.0,2,2
brachiariaantitóxico,brachiaria,antitóxico,4.0,2,2
brachiariaantialérgico,brachiaria,antialérgico,5.0,2,2
brachiariaantisséptico,brachiaria,antisséptico,6.0,2,2
brachiariasintoma,brachiaria,sintoma,7.0,2,2
brachiariasombrear,brachiaria,sombrear,8.0,2,2
decumbemantitóxico,decumbem,antitóxico,3.0,2,2
decumbemantialérgico,decumbem,antialérgico,4.0,2,2
decumbemantisséptico,decumbem,antisséptico,5.0,2,2
decumbemsintoma,decumbem,sintoma,6.0,2,2
decumbemsombrear,decumbem,sombrear,7.0,2,2
animalantitóxico,animal,antitóxico,1.0,5,4
animalantialérgico,animal,antialérgico,2.0,5,4
animalantisséptico,animal,antisséptico,3.0,5,4
antitóxicoantialérgico,antitóxico,antialérgico,1.0,2,2
antitóxicoantisséptico,antitóxico,antisséptico,2.0,2,2
antitóxicosintoma,antitóxico,sintoma,3.0,2,2
antitóxicosombrear,antitóxico,sombrear,4.0,2,2
antialérgicoantisséptico,antialérgico,antisséptico,1.0,2,2
antialérgicosintoma,antialérgico,sintoma,2.0,2,2
antialérgicosombrear,antialérgico,sombrear,3.0,2,2
antissépticosintoma,antisséptico,sintoma,1.0,2,2
antissépticosombrear,antisséptico,sombrear,2.0,2,2
sintomasombrear,sintoma,sombrear,1.0,2,2
presençacupim,presença,cupim,1.0,4,2
presençapastagem,presença,pastagem,2.0,7,2
presençabraquiária,presença,braquiária,3.0,5,2
presençaincidência,presença,incidência,5.0,3,2
presençaparte,presença,parte,39.75,5,4
presençapelar,presença,pelar,12.765625,9,8
presençaforrageira,presença,forrageira,9.0,3,2
presençapraga,presença,praga,7.25,6,4
presençagrande,presença,grande,43.767578125,15,12
presençapopulação,presença,população,3.0,3,2
presençagramíneo,presença,gramíneo,1.0,3,2
presençaácidos,presença,ácidos,3.0,5,4
presençaadubar,presença,adubar,7.0,5,4
cupimpastagem,cupim,pastagem,1.0,7,2
cupimbraquiária,cupim,braquiária,2.0,5,2
cupimincidência,cupim,incidência,4.0,3,2
cupimparte,cupim,parte,5.0,3,2
cupimpelar,cupim,pelar,6.0,3,2
cupimsolo,cupim,solo,1.0,6,2
cupimforrageira,cupim,forrageira,8.0,3,2
cupimpraga,cupim,praga,3.0,4,2
cupimgrande,cupim,grande,5.0,3,2
cupimpopulação,cupim,população,4.0,3,2
cupimgramíneo,cupim,gramíneo,2.0,3,2
cupimácidos,cupim,ácidos,2.0,5,4
cupimadubar,cupim,adubar,6.0,5,4
pastagemincidência,pastagem,incidência,1.0,8,4
pastagempelar,pastagem,pelar,8.25,10,6
pastagempopulação,pastagem,população,1.125,14,10
braquiáriaincidência,braquiária,incidência,2.0,4,2
braquiáriaparte,braquiária,parte,3.0,4,2
braquiáriapelar,braquiária,pelar,4.0,4,2
braquiáriapopulação,braquiária,população,2.0,6,4
incidênciaparte,incidência,parte,6.25,4,4
incidênciapelar,incidência,pelar,2.0,2,2
incidênciasolo,incidência,solo,3.0,5,2
incidênciaforrageira,incidência,forrageira,4.0,2,2
incidênciapraga,incidência,praga,6.0,3,2
incidênciagrande,incidência,grande,9.0,2,2
incidênciapopulação,incidência,população,10.0,2,2
incidênciagramíneo,incidência,gramíneo,12.0,2,2
incidênciaácidos,incidência,ácidos,16.0,2,2
incidênciaadubar,incidência,adubar,20.0,2,2
partepelar,parte,pelar,1.0,2,2
parteforrageira,parte,forrageira,7.5,6,4
partepraga,parte,praga,5.0,3,2
partegrande,parte,grande,14.78515625,14,12
partepopulação,parte,população,9.0,2,2
partegramíneo,parte,gramíneo,11.0,2,2
parteadubar,parte,adubar,19.0,2,2
pelarsolo,pelar,solo,10.0,7,4
pelarforrageira,pelar,forrageira,2.0,2,2
pelarpraga,pelar,praga,4.0,3,2
pelargramíneo,pelar,gramíneo,10.0,2,2
pelarácidos,pelar,ácidos,14.0,2,2
pelaradubar,pelar,adubar,18.0,2,2
solopopulação,solo,população,5.0,7,4
forrageirapraga,forrageira,praga,2.0,3,2
forrageirapopulação,forrageira,população,6.0,2,2
pragagrande,praga,grande,1.4990234375,13,12
pragapopulação,praga,população,1.0,3,2
pragagramíneo,praga,gramíneo,1.0,5,4
pragaácidos,praga,ácidos,5.0,5,4
pragaadubar,praga,adubar,9.0,5,4
grandepopulação,grande,população,1.84375,8,8
grandeadubar,grande,adubar,10.25,4,4
populaçãogramíneo,população,gramíneo,2.0,2,2
populaçãoácidos,população,ácidos,6.0,2,2
populaçãoadubar,população,adubar,10.0,2,2
gramíneoácidos,gramíneo,ácidos,4.0,2,2
gramíneoadubar,gramíneo,adubar,8.0,2,2
ácidosadubar,ácidos,adubar,4.0,2,2
pastagemsuperpastejo,pastagem,superpastejo,8.5,24,12
pastageminvasor,pastagem,invasor,6.63623046875,27,18
pastagembrasiliensil,pastagem,brasiliensil,3.0,9,6
pastagemcondensatu,pastagem,condensatu,4.0,9,6
minutiflorasuperpastejo,minutiflora,superpastejo,2.0,3,2
minutifloraplanta,minutiflora,planta,4.0,2,2
minutiflorainvasor,minutiflora,invasor,5.0,2,2
minutiflorabrasiliensil,minutiflora,brasiliensil,6.0,2,2
minutifloracondensatu,minutiflora,condensatu,7.0,2,2
minutifloraanimais,minutiflora,animais,8.0,2,2
minutiflorabaixo,minutiflora,baixo,9.0,2,2
minutiflorahectare,minutiflora,hectare,12.0,2,2
minutifloragramínea,minutiflora,gramínea,13.0,2,2
minutifloragênero,minutiflora,gênero,14.0,2,2
minutiflorareflexo,minutiflora,reflexo,17.0,2,2
minutifloraespécie,minutiflora,espécie,18.0,2,2
minutifloraforrageira,minutiflora,forrageira,20.0,2,2
superpastejoplanta,superpastejo,planta,1.15625,19,10
superpastejoinvasor,superpastejo,invasor,3.0,7,6
superpastejobrasiliensil,superpastejo,brasiliensil,4.0,3,2
superpastejocondensatu,superpastejo,condensatu,5.0,3,2
superpastejoanimais,superpastejo,animais,20.8125,11,10
superpastejobaixo,superpastejo,baixo,7.0,3,2
superpastejounidade,superpastejo,unidade,6.0,3,2
superpastejoanimal,superpastejo,animal,5.984375,9,8
superpastejohectare,superpastejo,hectare,4.0,3,2
superpastejogramínea,superpastejo,gramínea,3.0,3,2
superpastejogênero,superpastejo,gênero,2.0,3,2
superpastejobrachiaria,superpastejo,brachiaria,1.0,3,2
superpastejoreflexo,superpastejo,reflexo,1.0,5,4
superpastejoespécie,superpastejo,espécie,20.75,9,6
superpastejoforrageira,superpastejo,forrageira,3.71875,13,10
plantainvasor,planta,invasor,3.390625,30,22
plantabrasiliensil,planta,brasiliensil,2.0,2,2
plantacondensatu,planta,condensatu,3.0,2,2
plantabaixo,planta,baixo,22.06634521484375,16,16
plantaunidade,planta,unidade,6.0,2,2
plantahectare,planta,hectare,8.0,2,2
plantagênero,planta,gênero,10.0,2,2
plantabrachiaria,planta,brachiaria,20.375,6,6
plantareflexo,planta,reflexo,13.0,2,2
invasorbrasiliensil,invasor,brasiliensil,1.0,2,2
invasorcondensatu,invasor,condensatu,2.0,2,2
invasoranimais,invasor,animais,6.9375,6,6
invasorbaixo,invasor,baixo,5.734375,8,8
invasorunidade,invasor,unidade,5.0,2,2
invasoranimal,invasor,animal,8.25,4,4
invasorhectare,invasor,hectare,7.0,2,2
invasorgramínea,invasor,gramínea,7.25,4,4
invasorgênero,invasor,gênero,9.0,2,2
invasorbrachiaria,invasor,brachiaria,10.0,2,2
invasorreflexo,invasor,reflexo,12.0,2,2
invasorespécie,invasor,espécie,4.0,4,4
invasorforrageira,invasor,forrageira,2.197265625,18,12
brasiliensilcondensatu,brasiliensil,condensatu,1.0,2,2
brasiliensilanimais,brasiliensil,animais,2.0,2,2
brasiliensilbaixo,brasiliensil,baixo,3.0,2,2
brasiliensilunidade,brasiliensil,unidade,4.0,2,2
brasiliensilanimal,brasiliensil,animal,5.0,2,2
brasiliensilhectare,brasiliensil,hectare,6.0,2,2
brasiliensilgramínea,brasiliensil,gramínea,7.0,2,2
brasiliensilgênero,brasiliensil,gênero,8.0,2,2
brasiliensilbrachiaria,brasiliensil,brachiaria,9.0,2,2
brasiliensilreflexo,brasiliensil,reflexo,11.0,2,2
brasiliensilespécie,brasiliensil,espécie,12.0,2,2
brasiliensilforrageira,brasiliensil,forrageira,14.0,2,2
condensatuanimais,condensatu,animais,1.0,2,2
condensatubaixo,condensatu,baixo,2.0,2,2
condensatuunidade,condensatu,unidade,3.0,2,2
condensatuanimal,condensatu,animal,4.0,2,2
condensatuhectare,condensatu,hectare,5.0,2,2
condensatugramínea,condensatu,gramínea,6.0,2,2
condensatugênero,condensatu,gênero,7.0,2,2
condensatubrachiaria,condensatu,brachiaria,8.0,2,2
condensatureflexo,condensatu,reflexo,10.0,2,2
condensatuespécie,condensatu,espécie,11.0,2,2
condensatuforrageira,condensatu,forrageira,13.0,2,2
animaisbaixo,animais,baixo,13.0,8,8
animaishectare,animais,hectare,4.0,2,2
animaisreflexo,animais,reflexo,9.0,2,2
baixounidade,baixo,unidade,1.0,2,2
baixohectare,baixo,hectare,3.0,2,2
baixogênero,baixo,gênero,5.0,2,2
baixoreflexo,baixo,reflexo,8.0,2,2
baixoespécie,baixo,espécie,10.7109375,10,10
baixoforrageira,baixo,forrageira,2.375,8,6
unidadehectare,unidade,hectare,2.0,2,2
unidadegramínea,unidade,gramínea,3.0,2,2
unidadegênero,unidade,gênero,4.0,2,2
unidadebrachiaria,unidade,brachiaria,5.0,2,2
unidadereflexo,unidade,reflexo,7.0,2,2
unidadeespécie,unidade,espécie,8.0,2,2
unidadeforrageira,unidade,forrageira,10.0,2,2
animalreflexo,animal,reflexo,8.25,4,4
hectaregramínea,hectare,gramínea,1.0,2,2
hectaregênero,hectare,gênero,2.0,2,2
hectarebrachiaria,hectare,brachiaria,3.0,2,2
hectarereflexo,hectare,reflexo,5.0,2,2
hectareespécie,hectare,espécie,6.0,2,2
gramíneareflexo,gramínea,reflexo,4.0,2,2
gêneroreflexo,gênero,reflexo,3.0,2,2
gêneroespécie,gênero,espécie,7.0,4,4
brachiariareflexo,brachiaria,reflexo,2.0,2,2
reflexoespécie,reflexo,espécie,1.0,2,2
reflexoforrageira,reflexo,forrageira,17.25,6,4
usinaaçúcar,usina,açúcar,1.0,4,2
usinaálcool,usina,álcool,2.0,3,2
usinateor,usina,teor,3.0,3,2
usinapraga,usina,praga,3.0,3,2
usinadoença,usina,doença,2.0,3,2
usinapelar,usina,pelar,1.0,3,2
usinaflorescimento,usina,florescimento,1.0,5,4
usinaprecoce,usina,precoce,2.0,5,4
usinamédio,usina,médio,3.0,5,4
açúcarálcool,açúcar,álcool,1.0,3,2
açúcarteor,açúcar,teor,1.0,3,2
açúcarpraga,açúcar,praga,1.0,5,4
açúcardoença,açúcar,doença,2.0,5,4
açúcarflorescimento,açúcar,florescimento,5.0,5,4
açúcarprecoce,açúcar,precoce,6.0,5,4
açúcarmédio,açúcar,médio,7.0,5,4
álcoolteor,álcool,teor,1.0,2,2
álcoolpraga,álcool,praga,3.0,2,2
álcooldoença,álcool,doença,4.0,2,2
álcoolpelar,álcool,pelar,5.0,2,2
álcoolflorescimento,álcool,florescimento,7.0,2,2
álcoolprecoce,álcool,precoce,8.0,2,2
álcoolmédio,álcool,médio,9.0,2,2
teorpraga,teor,praga,2.0,2,2
teordoença,teor,doença,3.0,2,2
teorpelar,teor,pelar,4.0,2,2
teorflorescimento,teor,florescimento,6.0,2,2
pragapelar,praga,pelar,2.0,2,2
pragaflorescimento,praga,florescimento,4.0,2,2
pragaprecoce,praga,precoce,5.0,2,2
pragamédio,praga,médio,6.0,2,2
doençaflorescimento,doença,florescimento,3.0,2,2
doençaprecoce,doença,precoce,4.0,2,2
doençamédio,doença,médio,7.4375,10,6
pelarflorescimento,pelar,florescimento,2.0,2,2
pelarmédio,pelar,médio,4.0,2,2
florescimentoprecoce,florescimento,precoce,1.0,2,2
florescimentomédio,florescimento,médio,2.0,2,2
precocemédio,precoce,médio,1.0,2,2
puroproteína,puro,proteína,4.0,5,4
puroteor,puro,teor,2.0,3,2
puroseco,puro,seco,1.0,3,2
puroanimal,puro,animal,3.296875,33,14
purofase,puro,fase,2.0,5,4
purodosagem,puro,dosagem,3.0,5,4
puromineral,puro,mineral,4.0,8,4
purobalancear,puro,balancear,5.0,5,4
purofósforo,puro,fósforo,6.0,5,4
puroenxofre,puro,enxofre,8.0,5,4
puropicar,puro,picar,9.0,8,4
puronutriente,puro,nutriente,13.0,8,4
purovaca,puro,vaca,7.44921875,27,16
purover,puro,ver,16.0,5,4
proteínadosagem,proteína,dosagem,6.0,2,2
proteínaver,proteína,ver,19.0,2,2
teorfase,teor,fase,16.0,4,4
teordosagem,teor,dosagem,5.0,2,2
teorenxofre,teor,enxofre,10.0,2,2
teorver,teor,ver,18.0,2,2
secodosagem,seco,dosagem,4.0,2,2
secoenxofre,seco,enxofre,9.0,2,2
secopicar,seco,picar,10.0,3,2
secover,seco,ver,5.0,4,4
animaldosagem,animal,dosagem,3.254882805980742,32,32
animalenxofre,animal,enxofre,7.0,2,2
animalver,animal,ver,1.5,8,8
fasedosagem,fase,dosagem,6.25,4,4
fasefósforo,fase,fósforo,4.0,2,2
faseenxofre,fase,enxofre,6.0,2,2
fasepicar,fase,picar,7.0,3,2
fasenutriente,fase,nutriente,11.0,3,2
fasever,fase,ver,9.5,4,4
dosagemmineral,dosagem,mineral,1.0,3,2
dosagembalancear,dosagem,balancear,2.0,2,2
dosagemfósforo,dosagem,fósforo,3.0,2,2
dosagemmagnésio,dosagem,magnésio,4.0,2,2
dosagemenxofre,dosagem,enxofre,5.0,2,2
dosagempicar,dosagem,picar,6.0,3,2
dosagemnutriente,dosagem,nutriente,10.0,3,2
dosagemvaca,dosagem,vaca,11.0,2,2
dosagemver,dosagem,ver,13.0,2,2
dosagemconcentrar,dosagem,concentrar,14.0,2,2
mineralver,mineral,ver,6.0,5,4
balancearenxofre,balancear,enxofre,3.0,2,2
balancearver,balancear,ver,11.0,2,2
fósforopicar,fósforo,picar,3.0,3,2
fósforover,fósforo,ver,10.0,2,2
magnésiopicar,magnésio,picar,2.0,3,2
magnésiover,magnésio,ver,9.0,2,2
enxofrepicar,enxofre,picar,1.0,3,2
enxofrebom,enxofre,bom,4.75,4,4
enxofrevaca,enxofre,vaca,6.0,2,2
enxofrever,enxofre,ver,8.0,2,2
enxofreconcentrar,enxofre,concentrar,9.0,2,2
picarbom,picar,bom,4.0,7,6
picarnutriente,picar,nutriente,2.0,8,4
picarvaca,picar,vaca,3.0,7,6
picarver,picar,ver,5.0,5,4
picarconcentrar,picar,concentrar,6.0,5,4
nutrientever,nutriente,ver,1.0,5,4
vacaver,vaca,ver,4.25,6,6
verconcentrar,ver,concentrar,1.0,2,2
oferecerordenha,oferecer,ordenha,3.0,4,4
animalordenha,animal,ordenha,1.0013580089434981,48,32
animaisordenha,animais,ordenha,3.44482421875,26,14
enxofreenxofrar,enxofre,enxofrar,4.0,2,2
enxofreparte,enxofre,parte,5.0,3,2
enxofrebase,enxofre,base,8.0,2,2
enxofreamônio,enxofre,amônio,10.0,4,2
enxofreanimal,enxofre,animal,12.0,2,2
enxofredieta,enxofre,dieta,14.0,2,2
enxofrediluir,enxofre,diluir,15.0,2,2
enxofreágua,enxofre,água,16.0,2,2
enxofreborrifada,enxofre,borrifada,17.0,2,2
enxofreregador,enxofre,regador,18.0,2,2
aminoácidoenxofrar,aminoácido,enxofrar,3.0,2,2
aminoácidoparte,aminoácido,parte,4.0,3,2
aminoácidoamônio,aminoácido,amônio,9.0,4,2
aminoácidoanimal,aminoácido,animal,11.0,2,2
aminoácidoanimais,aminoácido,animais,12.0,3,2
aminoácidodiluir,aminoácido,diluir,14.0,2,2
aminoácidoágua,aminoácido,água,15.0,2,2
aminoácidoborrifada,aminoácido,borrifada,16.0,2,2
aminoácidoregador,aminoácido,regador,17.0,2,2
metioninaenxofrar,metionina,enxofrar,2.0,2,2
metioninaparte,metionina,parte,3.0,3,2
metioninaamônio,metionina,amônio,8.0,4,2
metioninaanimal,metionina,animal,10.0,2,2
metioninaanimais,metionina,animais,11.0,3,2
metioninadiluir,metionina,diluir,13.0,2,2
metioninaágua,metionina,água,14.0,2,2
metioninaborrifada,metionina,borrifada,15.0,2,2
metioninaregador,metionina,regador,16.0,2,2
cisteínaenxofrar,cisteína,enxofrar,1.0,2,2
cisteínaparte,cisteína,parte,2.0,3,2
cisteínabase,cisteína,base,5.0,2,2
cisteínaamônio,cisteína,amônio,7.0,4,2
cisteínaanimal,cisteína,animal,9.0,2,2
cisteínaanimais,cisteína,animais,10.0,3,2
cisteínadieta,cisteína,dieta,11.0,2,2
cisteínadiluir,cisteína,diluir,12.0,2,2
cisteínaágua,cisteína,água,13.0,2,2
cisteínaborrifada,cisteína,borrifada,14.0,2,2
cisteínaregador,cisteína,regador,15.0,2,2
enxofrarparte,enxofrar,parte,1.0,3,2
enxofrargesso,enxofrar,gesso,3.0,4,2
enxofrarbase,enxofrar,base,4.0,2,2
enxofraramônio,enxofrar,amônio,6.0,4,2
enxofraranimal,enxofrar,animal,8.0,2,2
enxofraranimais,enxofrar,animais,9.0,3,2
enxofrardiluir,enxofrar,diluir,11.0,2,2
enxofrarágua,enxofrar,água,12.0,2,2
enxofrarborrifada,enxofrar,borrifada,13.0,2,2
enxofrarregador,enxofrar,regador,14.0,2,2
partegesso,parte,gesso,1.0,11,4
partebase,parte,base,23.9375,11,8
parteamônio,parte,amônio,4.0,11,4
parteanimal,parte,animal,5.2820892333984375,27,20
partedieta,parte,dieta,8.0,5,4
partediluir,parte,diluir,14.25,7,6
parteborrifada,parte,borrifada,11.0,5,4
parteregador,parte,regador,12.0,5,4
gessobase,gesso,base,1.0,4,2
gessoamônio,gesso,amônio,1.0,12,4
gessoanimal,gesso,animal,1.0,8,6
gessoanimais,gesso,animais,2.0,13,6
gessodieta,gesso,dieta,3.0,8,6
gessodiluir,gesso,diluir,4.0,8,6
gessoágua,gesso,água,5.0,8,6
gessoborrifada,gesso,borrifada,6.0,8,6
gessoregador,gesso,regador,7.0,8,6
baseamônio,base,amônio,2.0,4,2
baseanimais,base,animais,9.5,5,4
basediluir,base,diluir,7.0,2,2
baseborrifada,base,borrifada,9.0,2,2
baseregador,base,regador,10.0,2,2
amônioanimal,amônio,animal,2.0,4,2
amônioanimais,amônio,animais,1.0,5,2
amôniodiluir,amônio,diluir,4.0,4,2
amônioágua,amônio,água,3.0,4,2
amônioborrifada,amônio,borrifada,2.0,4,2
amônioregador,amônio,regador,1.0,4,2
animalborrifada,animal,borrifada,5.0,2,2
animalregador,animal,regador,6.0,2,2
animaisdiluir,animais,diluir,2.0,3,2
animaiságua,animais,água,4.21563720703125,23,16
animaisborrifada,animais,borrifada,4.0,3,2
animaisregador,animais,regador,3.0,3,2
dietadiluir,dieta,diluir,1.0,2,2
dietaborrifada,dieta,borrifada,3.0,2,2
dietaregador,dieta,regador,4.0,2,2
diluirágua,diluir,água,1.57421875,12,10
diluirborrifada,diluir,borrifada,2.0,2,2
diluirregador,diluir,regador,3.0,2,2
águaborrifada,água,borrifada,1.0,2,2
águaregador,água,regador,2.0,2,2
borrifadaregador,borrifada,regador,1.0,2,2
sativaforrageira,sativa,forrageira,2.5,4,4
sativaforragem,sativa,forragem,9.5,4,4
sativasilagem,sativa,silagem,3.0,2,2
sativapicar,sativa,picar,4.0,2,2
sativapastejo,sativa,pastejo,2.75,4,4
sativavolumoso,sativa,volumoso,6.0,2,2
sativavaca,sativa,vaca,8.5,4,4
sativaalto,sativa,alto,8.0,3,2
sativaforrageiro,sativa,forrageiro,9.0,2,2
sativaseco,sativa,seco,10.0,2,2
sativaanimal,sativa,animal,11.0,2,2
sativaalta,sativa,alta,12.0,2,2
sativaconcentração,sativa,concentração,13.0,3,2
sativaproteína,sativa,proteína,9.5,6,4
sativavitamina,sativa,vitamina,17.0,2,2
sativamineral,sativa,mineral,18.0,2,2
sativapotássio,sativa,potássio,19.0,2,2
sativamagnésio,sativa,magnésio,20.0,2,2
sativafósforo,sativa,fósforo,21.0,2,2
forrageirasilagem,forrageira,silagem,2.0,2,2
forrageiraconcentração,forrageira,concentração,12.0,3,2
forrageiravitamina,forrageira,vitamina,16.0,2,2
forrageirapotássio,forrageira,potássio,9.75,6,6
forrageiramagnésio,forrageira,magnésio,5.875,6,6
forrageirafósforo,forrageira,fósforo,16.25,6,6
forragempicar,forragem,picar,2.0,2,2
forragemvaca,forragem,vaca,5.84375,8,8
silagemalto,silagem,alto,10.625,7,6
silagemforrageiro,silagem,forrageiro,6.0,2,2
silagemseco,silagem,seco,5.5,4,4
silagemconcentração,silagem,concentração,10.0,3,2
silagemmineral,silagem,mineral,10.5,4,4
silagemmagnésio,silagem,magnésio,17.0,2,2
silagemfósforo,silagem,fósforo,23.25,4,4
picarpastejo,picar,pastejo,4.0,4,4
picarvolumoso,picar,volumoso,2.0,2,2
